compound_name,GPCR_PME,relative_tmd_1,relative_tmd_2,relative_tmd_3,relative_tmd_4,relative_tmd_5,relative_tmd_6,relative_tmd_7,adjusted_tmd_delta_G_1,adjusted_tmd_delta_G_2,adjusted_tmd_delta_G_3,adjusted_tmd_delta_G_4,adjusted_tmd_delta_G_5,adjusted_tmd_delta_G_6,adjusted_tmd_delta_G_7,relative_N_terminal_loop_length,relative_downstream_loop_length_1,relative_upstream_loop_length_1,relative_downstream_loop_length_2,relative_upstream_loop_length_2,relative_downstream_loop_length_3,relative_upstream_loop_length_3,relative_C_terminal_loop_length,Molecular_Weight,Isoelectric_Point,Aromaticity,instability_index,gravy,sasa_total,sasa_crg,sasa_plr,sasa_aplr,f_crg,f_plr,f_aplr,alpha_helix,3_10_helix,extended_configuration,isolated_beta_bridge,turn,coil,CAI,Nc,GC3s,CpG_frame1_2,avgCU,CPS_sum,CPSpL,Global_tAI,tAI10Min,tAI10Max,tAI10q25.25.,tAI10q75.75.,avgCU_first20,avgCU_first10,avgCU_first5,GC,GC10min,GC10q25,GC10q75,GC10max,X40deltaG,X40freqens,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,deltaG,freqens,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss
ENST00000539585,870.410116,0.07210031,0.07836991,0.06269592,0.07836991,0.07836991,0.07836991,0.06896552,-2.0398434,-1.0553465,1.24734037,-1.5284241,-1.3929831,-1.3246429,3.22008745,0,0.07210031,0.06896552,0.02821317,0.09717868,0.0846395,0.01253918,0.11912226,36873.0621,10.1167818,0.13166144,29.818558,0.71222571,21253.9683,5989.29172,4377.89764,10886.7789,0.2817964,0.20598025,0.51222335,0.88087774,0.01880878,0,0,0.02507837,0.07523511,0.195,55.19,0.387,0.02,0.539875223,33.79613933,0.060350249,0.336218,0.020315,0.679205,0.307517,0.472285,0.6045,0.606,0.522,0.38041543,0.03333333,0.3,0.466666667,0.6,-11.6,35.43,0.485729815,0.361130298,0.224771564,0.268289425,0.42059197,0.567036449,-380,527.19,0.559800654,0.01733841,0.433584928,0.699213421,0.984656512
ENST00000319813,1012.08328,0.07668712,0.04907975,0.06748466,0.07361963,0.07668712,0.07668712,0.06441718,-0.777254,2.95879688,0.45486195,-1.0863684,-2.081998,-1.8826471,3.25116813,0.14110429,0.02147239,0.09815951,0.04601227,0.09509202,0.01533742,0.02760736,0.07055215,36861.8353,6.56572208,0.13190184,36.1883742,0.86687117,19258.6266,3897.69745,5600.62733,9760.3018,0.20238709,0.29081136,0.50680155,0.71165644,0.01840491,0.02760736,0.00613497,0.06748466,0.16871166,0.225,50.44,0.617,0.035,0.645302807,122.6626197,0.090659734,0.416182,0.063551,0.753899,0.373847,0.512208,0.675,0.581,0.56,0.547759724,0.266666667,0.466666667,0.6,0.866666667,-54.6,21.18,0.57317686,0.622691296,0.208774422,0.555308507,0.72882966,0.782897366,-1478.1,956.24,0.62127119,0.00080031,0.497429091,0.771032977,0.997058401
ENST00000369768,443.579672,0.07507508,0.06306306,0.06006006,0.07207207,0.07207207,0.07507508,0.05105105,0.6139627,1.34257217,1.89254858,-1.0528071,-1.6793364,-2.5922704,3.43007746,0.13813814,0.01801802,0.08708709,0.05105105,0.07207207,0.05105105,0.03603604,0.07807808,36860.2704,9.35238018,0.11411411,47.3309309,0.64474474,20924.5385,5413.46191,4813.72571,10697.3509,0.25871356,0.2300517,0.51123473,0.71771772,0.00900901,0.03603604,0,0.05105105,0.18618619,0.17,56.74,0.466,0.03,0.543342638,139.7305847,0.097577224,0.38584,0.035972,0.67172,0.374198,0.492405,0.7075,0.711,0.618,0.554548,0.266666667,0.466666667,0.633333333,0.933333333,-58.1,41.5,0.793505227,0.690845135,0.536544682,0.630913262,0.754387628,0.800705924,-1614.8,1010.37,0.632689377,0.00140893,0.520192901,0.77008085,0.995420449
ENST00000610445,901.695642,0.0764526,0.06116208,0.0764526,0.0764526,0.07033639,0.0764526,0.0733945,-1.0727595,1.52062848,2.543175,-1.9082027,1.3131211,1.21619396,3.19383831,0.0795107,0.02752294,0.06727829,0.04892966,0.05198777,0.08256881,0.02752294,0.10397554,36850.5145,9.12080975,0.13149847,41.3388991,0.75168196,18988.3542,4378.35952,4371.30139,10238.6933,0.23058131,0.2302096,0.5392091,0.76452599,0.02752294,0.02752294,0.00917431,0.08868502,0.08256881,0.193,51.98,0.59,0.007,0.612476191,42.64531911,0.101778805,0.356975,0.101358,0.740063,0.325549,0.470637,0.669,0.687,0.938,0.502380952,0.233333333,0.433333333,0.566666667,0.733333333,-42.2,48.91,0.78448551,0.787835278,0.409893539,0.773748191,0.861948394,0.897715533,-411.5,333.37,0.583946129,0.00485034,0.409076599,0.772790282,0.990756525
ENST00000307002,1029.23426,0.0877193,0.08421053,0.0877193,0.08070175,0.0877193,0.0877193,0.07368421,-2.129944,1.33980294,0.9880286,2.26411137,-1.7312,0.59797219,1.93291792,0,0.0245614,0.01052632,0.11578947,0.12631579,0.03157895,0.03157895,0.07017544,36822.537,7.53340588,0.10843373,36.2729217,0.79819277,17652.6766,4592.59729,3727.44262,9332.63668,0.26016436,0.21115453,0.52868111,0.76506024,0.02710843,0.02710843,0.0060241,0.04216868,0.13253012,0.185,51.91,0.365,0.008,0.517103448,48.52426559,0.055839201,0.275327,0.017526,0.726516,0.15852,0.4738,0.502,0.56,0.424,0.402144772,0.06666667,0.3,0.5,0.7,-30.6,30.66,0.517234817,0.474482423,0.220966783,0.363971237,0.56210153,0.71321869,-686.4,534.63,0.578328719,0.01531862,0.44911218,0.728928134,0.999467188
ENST00000408947,133.608373,0.07739938,0.07430341,0.07120743,0.07739938,0.07739938,0.07430341,0.0495356,1.22621504,0.73452714,1.800276,0.35967435,-3.4924808,-0.4623754,4.24666668,0.05572755,0.06501548,0.0123839,0.06811146,0.09597523,0.08978328,0.0123839,0.09907121,36811.3614,9.94967976,0.13931889,35.1570279,0.54767802,20130.2985,4769.99938,4755.67904,10604.6201,0.23695622,0.23624483,0.52679895,0.87616099,0,0,0,0.0247678,0.09907121,0.196,55.14,0.456,0.009,0.558483412,35.05657694,0.083269779,0.335365,0.018815,0.688264,0.31839,0.487499,0.5255,0.692,0.68,0.413112164,0.2,0.333333333,0.5,0.633333333,-28.7,12.16,0.800968367,0.581591642,0.173253979,0.435263513,0.711195429,0.876762987,-321.7,300.52,0.578411568,0.03034926,0.437512528,0.726456743,0.991405688
ENST00000355784,920.259186,0.06521739,0.07763975,0.07453416,0.07763975,0.07763975,0.07763975,0.06521739,-3.0380436,1.71051967,-1.3131054,1.16305789,-3.5687355,2.47765424,3.3420048,0.05900621,0.08385093,0.02484472,0.02795031,0.11801242,0.04658385,0.03416149,0.09006211,36762.6087,9.21809254,0.13975155,44.7708385,0.71677019,17737.3422,4640.51042,4445.24428,8651.58749,0.26162378,0.25061502,0.48776121,0.77018634,0.01863354,0.0310559,0.00621118,0.08385093,0.09006211,0.25,53.72,0.382,0.011,0.522634409,26.15481786,0.070498161,0.362196,0.049009,0.682728,0.366138,0.498355,0.525,0.483,0.572,0.445837064,0.266666667,0.4,0.5,0.666666667,-23,46.04,0.19463759,0.357893027,0.04063296,0.270610598,0.51425614,0.547907353,-309.4,254.71,0.573553244,0.00380667,0.423798589,0.75448206,0.99829185
ENST00000617554,454.519623,0.07523511,0.07210031,0.07836991,0.07210031,0.07836991,0.07523511,0.07523511,-3.130901,0.2111677,-0.9785443,-0.1639326,-1.2818905,0.64212074,2.18948168,0.05015674,0.01880878,0.06269592,0.04702194,0.09090909,0.04388715,0.05642633,0.10344828,36753.5267,9.10366116,0.12852665,28.2536364,0.49561129,17921.3114,5590.89406,4354.60149,7975.8158,0.31196903,0.24298453,0.44504644,0.79310345,0.00940439,0,0.00626959,0.09404389,0.09717868,0.212,50.89,0.345,0.005,0.507570755,20.45689977,0.048361465,0.319259,0.039331,0.662593,0.182706,0.500317,0.485,0.414,0.492,0.41555381,0.03333333,0.366666667,0.5,0.666666667,-12.1,17.88,0.247190633,0.391819998,0.09540796,0.309516415,0.498862319,0.525434534,-325.3,266.93,0.57022372,0.01555098,0.438279916,0.730988018,0.999104994
ENST00000381436,1262.14819,0.07185629,0.0748503,0.0748503,0.0748503,0.05988024,0.0748503,0.07185629,1.84776943,-0.9196248,-0.0469258,-1.1038565,-1.2083441,-0.6310039,3.36058911,0.13772455,0.01197605,0.03592814,0.05389222,0.05688623,0.09281437,0.01796407,0.08982036,36729.9028,6.63341732,0.0988024,43.4437126,0.68862275,20951.7398,5141.24649,5211.81258,10598.6807,0.24538518,0.24875321,0.5058616,0.70658683,0.00898204,0,0.01796407,0.12275449,0.14371257,0.222,54.38,0.452,0.006,0.58529595,24.52406747,0.076637711,0.318177,0.025774,0.658529,0.191933,0.510834,0.5345,0.469,0.65,0.410176532,0.233333333,0.366666667,0.466666667,0.6,-22.5,26.21,0.637373013,0.53447462,0.205215837,0.39557373,0.638401623,0.870019504,-243.9,228.9,0.547419875,0.01983577,0.399523839,0.727970228,0.989453189
ENST00000642105,123.316009,0.07692308,0.05230769,0.07384615,0.07692308,0.07692308,0.07384615,0.05538462,-3.1366235,1.92164974,1.55782057,0.19459958,-0.7965353,3.00426541,2.54633517,0.12923077,0.01538462,0.08307692,0.02769231,0.11384615,0.04,0.05538462,0.04923077,36712.5439,6.63796444,0.12615385,33.6748308,0.79292308,18089.1635,4507.03772,3914.91764,9667.20813,0.24915678,0.21642337,0.53441986,0.77538462,0.01846154,0.02769231,0.00615385,0.04923077,0.12307692,0.215,49.26,0.648,0.037,0.647409144,76.49869945,0.089787206,0.415552,0.049888,0.667387,0.388492,0.514421,0.814,0.731,0.67,0.550175713,0.166666667,0.5,0.6,0.933333333,-66.8,14.7,0.60124475,0.719782333,0.343665286,0.654563695,0.841881189,0.88859796,-922.2,443.85,0.60811459,0.00122012,0.498969719,0.747644221,0.99498524
ENST00000354924,254.358763,0.07788162,0.07788162,0.07476636,0.07165109,0.07788162,0.07476636,0.06853583,-1.3250662,1.56088399,1.56357579,2.04641334,-1.1702582,-0.0121859,1.28695716,0.07788162,0.00934579,0.06853583,0.07165109,0.08722741,0.04049844,0.02492212,0.09657321,36710.5828,8.43544636,0.12772586,39.8524299,0.6423676,18510.9251,5726.8046,4124.36041,8659.76013,0.30937431,0.22280682,0.46781887,0.76323988,0.02803738,0.02803738,0.00623053,0.08722741,0.08722741,0.209,54.23,0.573,0.025,0.601073903,153.9841618,0.088956766,0.376297,0.023504,0.762659,0.351165,0.494242,0.508,0.54,0.186,0.532230133,0.03333333,0.466666667,0.633333333,0.933333333,-60.6,17.52,0.889619656,0.867085128,0.772002913,0.811877786,0.896635541,0.997953709,-2270.8,1018.32,0.683185235,0.01876406,0.564314971,0.83336273,0.999920744
ENST00000383695,731.894271,0.07788162,0.06853583,0.07788162,0.07788162,0.07788162,0.07788162,0.06853583,-2.3333063,2.59762187,1.11570153,3.05887831,-2.597594,1.56768554,1.45854516,0.08099688,0.01557632,0.06853583,0.05919003,0.08411215,0.04049844,0.03115265,0.09345794,36710.5361,8.31559963,0.13395639,44.3399688,0.59813084,18296.6105,5263.48471,4593.67076,8439.455,0.2876754,0.25106676,0.46125784,0.74143302,0.02803738,0.02803738,0.00623053,0.08099689,0.1152648,0.209,50.29,0.601,0.044,0.631765835,58.51838026,0.112535347,0.420123,0.115989,0.683449,0.38376,0.525479,0.53,0.573,0.5,0.636828645,0.233333333,0.6,0.7,0.833333333,-52.1,18.87,0.38327855,0.557815734,0.316545417,0.352434464,0.729112956,0.813598094,-700.8,360.32,0.652658677,0.00174125,0.529816275,0.794605486,0.999050362
ENST00000623286,1093.7403,0.07716049,0.0617284,0.07407407,0.07716049,0.05555556,0.04938272,0.06481481,-1.618006,2.22937392,0.19831459,-0.2618674,-0.1842997,0.91334115,2.6002266,0.08024691,0.02160494,0.06790123,0.05864198,0.13271605,0.0462963,0.03703704,0.09567901,36707.3619,8.61312122,0.12654321,40.0889815,0.66018519,18698.8922,5238.69623,4459.34966,9000.84628,0.28016078,0.23848202,0.48135719,0.76851852,0.03703704,0.02777778,0.00617284,0.03703704,0.12345679,0.188,55.61,0.57,0.031,0.598633094,87.0789243,0.07837887,0.385927,0.034858,0.743587,0.373067,0.497828,0.517,0.395,0.382,0.537170264,0.133333333,0.45,0.6,0.866666667,-53,14.52,0.627701744,0.754100652,0.486622136,0.670139239,0.846606828,0.86532121,-1200.3,1097.6,0.642765638,0.00727135,0.528414438,0.769215902,0.998851561
ENST00000328611,962.793289,0.07668712,0.07361963,0.07668712,0.07668712,0.07668712,0.06748466,0.05214724,-1.1723275,0.15542182,2.40072791,0.15652273,-1.7529821,-0.1553336,3.30444727,0.11349693,0.02453988,0.05521472,0.04907975,0.09202454,0.05521472,0.02760736,0.08282209,36668.8563,9.09747219,0.12576687,36.9975767,0.86503067,19451.6935,4358.87364,4428.67602,10664.1439,0.2240871,0.2276756,0.5482373,0.73619632,0.02760736,0.02760736,0.00613497,0.06134969,0.14110429,0.163,54.45,0.632,0.06,0.620793424,177.3510207,0.12686053,0.439379,0.047747,0.855862,0.398946,0.522312,0.8275,0.795,0.97,0.665078609,0.333333333,0.6,0.733333333,1,-68.7,41.14,0.538754229,0.751162891,0.457284675,0.677463002,0.87249371,0.894945483,-2036.8,824.96,0.671205866,0.00732305,0.55965476,0.803131862,0.999707643
ENST00000641320,1018.3261,0.07716049,0.07407407,0.07716049,0.06790123,0.07716049,0.07407407,0.06481481,-2.4992093,2.71636678,0.96134976,0.34877443,-1.5895822,-0.7019427,2.54994701,0.07407407,0.02777778,0.04938272,0.0308642,0.12962963,0.04320988,0.03703704,0.09567901,36652.1153,8.63381557,0.15123457,40.3664198,0.80092593,18277.5512,3395.84329,5846.45709,9035.2508,0.18579312,0.31987092,0.49433596,0.78395062,0.02777778,0.02160494,0,0.03395062,0.13271605,0.277,35.86,0.839,0.013,0.755399361,60.47084001,0.193816795,0.412495,0.130897,0.651702,0.381483,0.496448,0.7075,0.753,0.84,0.588924388,0.4,0.558333333,0.633333333,0.766666667,-31.4,23.68,0.528211871,0.597783767,0.351597191,0.497386421,0.726607141,0.792673266,-357,256.78,0.613521983,0.02677481,0.488823522,0.77991674,0.99560765
ENST00000392040,6284.73164,0.06896552,0.07836991,0.07836991,0.07523511,0.07836991,0.07836991,0.07836991,-0.4469838,0.02029091,0.24477316,0.42237099,0.5563576,-0.4846053,2.15410191,0.0846395,0.02821317,0.04702194,0.03761755,0.07836991,0.04388715,0.05956113,0.0846395,36637.112,8.80278721,0.14733542,54.3971787,0.60188088,18534.8602,5406.86254,4021.47446,9106.52319,0.29171315,0.21696816,0.49131869,0.79937304,0.03761756,0,0,0.07210031,0.09090909,0.244,54.55,0.522,0.006,0.611155015,32.28223921,0.098421461,0.334441,0.051,0.672135,0.210384,0.500665,0.631,0.577,0.792,0.426545086,0.1,0.366666667,0.5,0.633333333,-28.2,22.09,0.37711547,0.599738456,0.312740583,0.508249858,0.661837347,0.966796923,-238.6,271.3,0.532833144,0.00175386,0.40320931,0.683196049,0.966796923
ENST00000641622,926.145797,0.07692308,0.06153846,0.07692308,0.07692308,0.07692308,0.07692308,0.06461538,-1.6589993,1.7646203,-0.9277552,0.14358999,-2.568196,-0.0309242,1.81858613,0.08923077,0.02461538,0.07076923,0.04307692,0.10769231,0.03692308,0.03384615,0.08307692,36635.3086,8.37639332,0.12923077,38.0058769,0.72276923,18310.1505,3898.08081,4790.08944,9621.98023,0.2128918,0.26160841,0.52549979,0.72615385,0.03692308,0.02769231,0,0.07384615,0.13538462,0.25,50.12,0.635,0.01,0.663269231,43.59777382,0.140185768,0.406076,0.147686,0.664376,0.372661,0.491496,0.6545,0.871,0.936,0.485042735,0.3,0.433333333,0.533333333,0.7,-30,13.25,0.613784947,0.586529226,0.368740146,0.458222542,0.681171726,0.872546141,-278,159.63,0.584898594,0.02259305,0.422619575,0.754766471,0.999419877
ENST00000321522,332.510609,0.07692308,0.06153846,0.07692308,0.07384615,0.07384615,0.06153846,0.04923077,-1.250036,1.86280647,2.11946346,-2.1553533,0.05746302,1.73528704,2.78733396,0.08,0.02769231,0.05230769,0.07692308,0.11076923,0.02153846,0.03076923,0.12615385,36629.655,8.6873888,0.12,38.9216,0.83138462,18492.0727,4772.55815,4310.85824,9408.65635,0.25808671,0.23311926,0.50879404,0.77538462,0.02769231,0.02769231,0.00923077,0.07692308,0.08307692,0.177,53.51,0.517,0.035,0.564348624,86.38641855,0.158798564,0.459248,0.161922,0.759941,0.415303,0.524077,0.507,0.505,0.444,0.62309102,0.2,0.566666667,0.675,0.866666667,-27.7,13.48,0.695726515,0.622158343,0.347825917,0.468720063,0.76524261,0.86708552,-701.5,427.74,0.63105854,0.00547729,0.521562137,0.771652922,0.999568502
ENST00000377411,2325.01811,0.06268657,0.07462687,0.06567164,0.07164179,0.07462687,0.07462687,0.06865672,0.769182,-0.0699526,-0.1294912,0.11502665,-0.3752891,-0.117853,1.54121194,0.04179104,0.01791045,0.07164179,0.01791045,0.07462687,0.09552239,0.05671642,0.13134328,36622.7309,9.26928043,0.08955224,42.744209,0.43223881,21254.1341,5641.83017,4713.43184,10898.8721,0.26544625,0.22176541,0.51278834,0.69552239,0.02089552,0.0119403,0,0.08656716,0.18507463,0.182,56.75,0.435,0.026,0.537554286,126.2424324,0.072179778,0.280107,0.013848,0.719478,0.157796,0.457153,0.65,0.608,0.65,0.42152381,0.06666667,0.3,0.5,0.966666667,-37.9,32.65,0.610968933,0.549429628,0.378830615,0.47563563,0.660158752,0.798092055,-1578.1,1196.29,0.61135186,0.0191924,0.498360075,0.741865896,0.99956288
ENST00000324750,5037.52073,0.07692308,0.04923077,0.06769231,0.07692308,0.07384615,0.07692308,0.06769231,0.39571107,1.98154889,0.37213206,-0.2044482,-3.7200248,-1.1218233,1.6940818,0.11384615,0.02153846,0.09538462,0.04923077,0.00923077,0.09538462,0.04307692,0.08307692,36600.3144,8.74766674,0.11384615,45.2354154,0.71661538,20415.4978,6027.20504,4754.62922,9633.66358,0.29522694,0.23289313,0.47187992,0.83692308,0.01846154,0,0,0.05846154,0.08615385,0.23,43.36,0.77,0.067,0.713806122,87.74808777,0.089630325,0.401792,0.019189,0.853232,0.372087,0.51934,0.743,0.804,0.696,0.660774983,0.2,0.566666667,0.766666667,0.966666667,-64.7,9.55,0.768783685,0.807198775,0.675706086,0.752327391,0.849067724,0.921762912,-1351.1,882.14,0.657575588,0.03421319,0.545985439,0.789536366,0.999440015
ENST00000589410,5221.4558,0.07692308,0.04923077,0.06769231,0.07692308,0.07384615,0.07692308,0.06769231,0.39571107,1.98154889,0.37213206,-0.2044482,-3.7200248,-1.1218233,1.6940818,0.11384615,0.02153846,0.09538462,0.04923077,0.00923077,0.09538462,0.04307692,0.08307692,36600.3144,8.74766674,0.11384615,45.2354154,0.71661538,20400.1593,6168.57798,4635.25058,9596.33071,0.30237891,0.22721639,0.4704047,0.80923077,0.01846154,0,0,0.06153846,0.11076923,0.213,50.03,0.379,0.003,0.552236422,28.21379743,0.090428838,0.280407,0.050202,0.657785,0.167497,0.468747,0.5865,0.584,0.712,0.37486688,0.166666667,0.333333333,0.433333333,0.6,-22.6,33.78,0.459622036,0.618897782,0.185119646,0.563558912,0.738099182,0.83365364,-221.4,151.28,0.528679896,0.01932132,0.396992449,0.666879272,0.94216083
ENST00000279783,965.696783,0.07836991,0.06269592,0.07836991,0.07836991,0.06896552,0.07523511,0.06583072,-2.5956815,3.43642869,-0.9383786,-0.6063327,-2.4201585,-0.0382409,2.09273393,0.10031348,0.02194357,0.05329154,0.05956113,0.13166144,0.02507837,0.03761755,0.06269592,36580.6737,9.18385983,0.13793103,30.7584013,0.81003135,18284.316,4874.75332,3996.15864,9413.40405,0.26660846,0.21855664,0.5148349,0.74294671,0.02821317,0.02821317,0.00626959,0.03448276,0.15987461,0.191,53.54,0.445,0.006,0.573559322,36.58814502,0.103649136,0.324915,0.062476,0.763224,0.169832,0.493177,0.53,0.551,0.618,0.396616541,0.2,0.333333333,0.466666667,0.666666667,-19.6,30.79,0.868049813,0.798126951,0.581323062,0.77545079,0.854817515,0.936125831,-246.1,244.22,0.54851553,0.01833786,0.418705599,0.685127309,0.936125831
ENST00000397095,210.24527,0.07507508,0.06606607,0.06906907,0.06606607,0.07507508,0.06606607,0.06006006,-1.2559417,0.54403998,2.67691305,0.50454105,-0.6451215,1.83030095,2.34980854,0.06906907,0.04504505,0.05105105,0.06306306,0.06006006,0.05705706,0.07507508,0.1021021,36579.5492,8.54678326,0.0960961,45.6021321,0.47267267,21069.1623,5934.91652,4652.4753,10481.7704,0.28168735,0.22081919,0.49749346,0.77777778,0.01801802,0,0,0.07507508,0.12912913,0.203,49.33,0.43,0.006,0.551873112,19.77791797,0.059933085,0.418949,0.110716,0.686641,0.39666,0.509495,0.547,0.671,0.836,0.499497487,0.266666667,0.433333333,0.558333333,0.7,-26.8,41.59,0.51534306,0.663448592,0.459930657,0.573376101,0.741520324,0.873593193,-301.3,206.69,0.559262438,0.03064744,0.439812444,0.686746602,0.936484538
ENST00000444847,227.553326,0.07507508,0.06606607,0.06906907,0.06606607,0.07507508,0.06606607,0.06006006,-1.2559417,0.54403998,2.67691305,0.50454105,-0.6451215,1.83030095,2.34980854,0.06906907,0.04504505,0.05105105,0.06306306,0.06006006,0.05705706,0.07507508,0.1021021,36579.5492,8.54678326,0.0960961,45.6021321,0.47267267,20502.1509,5900.84199,4310.85688,10290.452,0.28781575,0.21026364,0.50192061,0.75675676,0.01801802,0,0,0.12912913,0.0960961,0.21,54.04,0.414,0.017,0.539180013,91.36460173,0.058567052,0.3591,0.006851,0.669389,0.355137,0.480331,0.635,0.662,0.484,0.430187874,0.1,0.366666667,0.5,0.766666667,-37.4,29.99,0.43312517,0.575320389,0.386285658,0.528459976,0.620147312,0.69445997,-1271.5,1145.46,0.580779925,0.00512943,0.471717345,0.706886024,0.996276231
ENST00000240687,574.223478,0.0754717,0.07861635,0.07861635,0.06918239,0.07861635,0.07861635,0.07232704,0.63208032,-2.9414491,0.19059668,-1.4006232,-3.2403472,-1.9756447,3.36293446,0.01886792,0.05345912,0.04402516,0.05031447,0.10691824,0.06918239,0.02830189,0.09748428,36549.5199,9.68510151,0.13207547,35.8745283,0.66257862,18981.9673,5899.37554,3223.25157,9859.34024,0.31078841,0.16980598,0.51940561,0.89622642,0,0,0,0.0345912,0.06918239,0.159,54.5,0.432,0.02,0.533235478,88.427427,0.055267142,0.298485,0.009666,0.732111,0.186514,0.457098,0.799,0.811,0.622,0.444930252,0.1,0.366666667,0.5,0.966666667,-78.9,26.3,0.89492245,0.796299372,0.58651861,0.699847619,0.886037559,0.986133176,-1377.4,1217.2,0.616525062,0.00575186,0.50541993,0.747145419,0.994649406
ENST00000550708,970.049214,0.07668712,0.04907975,0.07361963,0.07361963,0.07668712,0.07361963,0.05521472,-0.3834938,2.19378759,0.00690449,-2.8346413,-1.513198,2.03106976,2.88186454,0.13803681,0.00920245,0.06748466,0.05828221,0.10122699,0.04601227,0.04294479,0.05828221,36529.1265,8.1380537,0.14723926,42.8997546,0.77055215,18178.3282,2945.92795,4543.10431,10689.2959,0.16205714,0.24991871,0.58802415,0.73619632,0.00920245,0.02760736,0.00613497,0.05521472,0.16564417,0.237,45.96,0.735,0.072,0.700218978,87.32321937,0.127665525,0.420082,0.095939,0.780221,0.371676,0.522187,0.64,0.632,0.58,0.644455,0.2,0.533333333,0.766666667,0.966666667,-24,10.45,0.147693526,0.183300129,0.01035989,0.118393506,0.260914588,0.325221656,-945.2,564.13,0.657992417,0.00043286,0.525859051,0.806028989,0.999931107
ENST00000518759,154.092408,0.0625,0.0525,0.0525,0.0575,0.0625,0.0625,0.0625,-1.3146123,2.31999753,2.64337686,1.32137384,-3.5101735,-1.9333583,2.99816916,0.175,0.0175,0.025,0.09,0.0575,0.0375,0.0375,0.1475,36515.6999,9.39731464,0.11285266,33.7520376,0.25360502,22474.2735,6223.28781,5675.53624,10575.4494,0.27690719,0.2525348,0.47055801,0.78369906,0,0.03761756,0,0.06269593,0.11598746,0.283,52.13,0.583,0.022,0.653396825,20.86997092,0.066464876,0.405854,0.148201,0.679005,0.362188,0.496605,0.6955,0.772,0.634,0.476190476,0.333333333,0.433333333,0.5,0.666666667,-29.9,15.26,0.50436978,0.400057332,0.06184356,0.35041362,0.471628248,0.685400385,-262.2,191.74,0.511955052,1.11E-05,0.380807758,0.665510267,0.99861395
ENST00000359610,880.420193,0.07716049,0.06790123,0.07407407,0.05555556,0.07716049,0.07716049,0.07716049,-2.0131508,1.11331376,1.31088318,1.34653199,0.6521423,-0.7472266,-0.013663,0.08024691,0.0154321,0.05246914,0.05864198,0.14814815,0.02777778,0.0154321,0.09567901,36513.0684,8.20774403,0.13888889,45.1783951,0.83271605,18464.9815,4343.88373,4777.49897,9343.59879,0.23524983,0.25873294,0.50601723,0.7654321,0.00925926,0.02777778,0.00617284,0.05864198,0.13271605,0.222,53.65,0.5,0.019,0.592364217,20.81927921,0.066728459,0.321901,0.052077,0.667589,0.191928,0.485179,0.7315,0.654,0.612,0.452609159,0.233333333,0.4,0.5,0.633333333,-30.5,17.87,0.65428964,0.497693835,0.05846576,0.319705398,0.686056779,0.74559115,-241.8,207.13,0.57325159,0.05846576,0.460692266,0.701064348,0.991226188
